index,background,roi_1,roi_2,roi_3,roi_4,roi_5,roi_6,roi_7,roi_8,roi_9,roi_10,roi_11,roi_12,roi_13,roi_14,roi_15,roi_16,roi_17,roi_18,roi_19,roi_20,roi_21,roi_22,roi_23,roi_24,roi_25,roi_26,roi_27,roi_28,roi_29,roi_30,roi_31
508,132,275.8992349726776,320.7146050670641,342.0187185025198,286.68661660777383,352.55315145813734,212.96696455467418,271.29422100741897,394.8249168430602,230.8546321990166,239.69983796921414,233.8150733345114,248.8697043248014,211.58823529411765,197.83333333333334,180.8340488025305,326.4211502782931,196.91186958736628,273.51641836424443,207.77601446364002,202.3908267488919,212.53939688715954,217.55977074235807,244.83168028004667,221.1502546689304,253.678814382896,200.04537671232876,253.30593480078016,189.40547112462005,230.1533512064343,233.77808831749581,352.8710332103321
509,128,276.1344262295082,318.623695976155,341.77153827693786,286.81382508833923,352.5449984321104,213.44010442815545,271.8028114017962,395.7698820683399,230.70551579767294,239.69835268701053,234.56820993108323,248.75452338923213,203.05882352941177,197.16666666666666,180.8360257568911,325.5213358070501,196.30310748853796,273.79249011857706,207.0930092406589,202.52669107727885,212.46919584954605,217.89137554585153,244.30746791131855,220.86078098471987,254.13896987366374,199.85245433789953,253.05029256060183,189.40830800405269,230.10938337801608,231.88932364449414,353.2138376383764
510,129,275.55409836065576,320.5871833084948,341.5985121190305,286.86152826855124,352.390090937598,213.1873682096596,271.6907458024209,395.48261263985484,230.65332749135874,239.48231163921145,234.05672380279202,248.6679170344219,205.1764705882353,199.5,180.67114776321736,324.8464749536178,196.31023942944472,273.7667984189723,206.58999598232222,202.06166891501252,212.09387159533074,217.72434497816593,243.97491248541422,220.56982173174873,253.91836734693877,199.50941780821918,252.71161883533017,188.78014184397162,229.98123324396784,231.9782001117943,353.09852398523986
511,130,276.336393442623,322.5521609538003,342.05327573794096,287.3878091872792,352.9651928504233,213.32924992469123,271.7920734088247,395.4699123072271,230.5885789396816,239.44855522549284,234.22786711433116,248.73499558693734,205.1764705882353,201.61111111111111,180.59060099412562,325.5760667903525,195.89123790117168,274.20112496199454,206.22458818802733,202.32626710348814,211.8153372243839,217.8613537117904,244.53558926487747,221.15704584040748,253.89407191448007,199.9189497716895,252.6894678183338,188.938399189463,229.943163538874,232.7769703745109,352.76439114391144
512,130,276.86622950819674,323.650521609538,341.8980081593472,287.6071113074205,352.8980871746629,213.08946681393715,271.1393986723936,396.32143937103115,230.2453142495497,239.35363219011612,234.24023679095245,248.37014563106797,202.0,199.27777777777777,180.6353366470854,325.0002319109462,195.39072847682118,274.6318029796291,205.8621936520691,202.2453266525342,211.99238002594035,217.62090611353713,243.72491248541422,220.62160441426147,253.99271137026238,200.0556506849315,252.95291167456116,189.31570415400202,229.45683646112602,232.39351593068753,353.35922509225094
513,128,277.6343169398907,323.8107302533532,341.8044156467483,288.08900176678446,353.4678582627783,213.3722261271212,271.78797344787193,396.5700030238887,230.67387176865782,239.4519308668647,234.20683866407492,248.7517652250662,204.7058823529412,200.16666666666666,181.02603931314957,324.4645176252319,195.37213448802854,274.7926421404682,205.54399357171556,202.78146078242435,212.51767185473412,217.6113537117904,243.83080513418903,220.5668505942275,254.15160349854227,200.02454337899545,252.5459738088604,189.15217831813575,229.70616621983913,231.8692006707658,353.6575645756458
514,132,277.39213114754097,324.6393442622951,341.8776097912167,287.2095848056537,353.66415804327374,213.1402751280249,271.0374853572823,396.2370728757182,230.32262304658974,239.49594923035377,234.23246156564764,248.84708737864077,206.11764705882354,194.22222222222223,180.9491075463172,324.0716604823748,195.09195109526235,274.71450288841595,204.9768983527521,202.33262671034882,212.94568741893644,217.3013100436681,243.9107351225204,220.86247877758913,253.64067055393585,199.56792237442923,252.4219838395096,189.06565349544073,229.2466487935657,231.05198434879821,352.79760147601473
515,131,277.8061202185792,326.27496274217583,343.0763138948884,287.5287102473498,353.67764189401066,213.47906416306859,271.02030456852793,396.19171454490476,230.212063677523,239.35457736970025,234.26771514401838,248.62301412180054,208.11764705882354,197.72222222222223,180.9405784003615,324.3814935064935,195.10035659704533,275.2332015810277,204.63298513459222,202.49373675081904,212.92720492866408,217.08815502183407,243.88389731621936,220.73556876061122,253.23056365403303,199.80793378995435,252.24951239899693,188.92563323201622,229.26648793565684,231.35941866964785,353.19022140221404
516,131,277.78513661202186,326.15946348733235,343.39620830333575,287.61682862190816,354.11790529946694,213.3354754493423,270.7989066770793,396.83822195343214,230.16128718173408,239.08466108560626,234.40307474818871,248.24602824360105,202.7058823529412,192.83333333333334,180.91024627202893,324.2446660482375,194.36525725929698,275.531924597142,204.22478907191643,202.19271535941414,213.29912451361866,217.2849344978166,243.34101516919486,220.38921901528013,253.24271137026238,199.89783105022832,251.92908888269713,189.0964539007092,229.14584450402145,231.2448295136948,353.33856088560884
517,131,277.88327868852457,326.57600596125184,342.13462922966164,288.50022084805653,353.8579492003763,212.96887237674466,270.9435767278407,396.28605987299665,230.00720510199113,238.91749932487173,234.21275843788655,247.70553839364518,198.8235294117647,193.83333333333334,180.64883642114776,323.1864564007421,193.88487009679062,274.98905442383705,204.11008437123343,201.97629601079205,213.026588845655,216.64137554585153,242.83051341890314,220.05369269949065,253.03644314868805,199.96261415525115,251.63889662858736,188.89078014184398,229.03646112600535,231.13527110117383,352.84981549815495
518,131,277.6666666666667,327.2503725782414,341.80633549316053,288.1049028268551,353.5365318281593,212.89768049000904,271.0532994923858,395.5796794677956,229.77274718854974,238.66068052930058,234.12007421805973,247.94947043248015,204.23529411764707,200.05555555555554,180.54405784003615,323.35227272727275,194.0285277636271,274.7362420188507,203.38690237042988,202.19290807477356,213.1583981841764,216.7437227074236,242.74329054842474,220.09550084889642,251.9982993197279,199.45005707762556,251.24282529952632,188.54285714285714,228.68364611260054,231.56344326439353,352.3086715867159
519,131,277.6867759562842,329.0074515648286,340.8982481401488,287.6775618374558,353.9661335841957,213.25735515614016,271.21964076532606,394.6510432416087,229.67956769388053,238.64555765595463,234.19853330977205,247.7946822594881,203.35294117647058,192.83333333333334,180.56529597831,323.8580705009276,194.11207335710648,274.90909090909093,203.2655685014062,201.86529196376952,213.16164072632944,216.51528384279476,242.47753792298715,219.81409168081495,252.12706511175898,199.86444063926942,250.61869601560323,188.6500506585613,228.46166219839142,231.30016769144774,352.7143911439114
520,131,277.2395628415301,329.0886736214605,340.9409647228222,286.6400176678445,353.0642834744434,213.00190782207048,270.8592346739555,394.53704263683096,229.53648799961053,238.29746151768836,234.38646403958296,247.56001765225065,205.7058823529412,196.66666666666666,180.62861500225938,323.3093692022263,193.6930718288334,275.1859227728793,203.02611490558456,201.89882443630756,213.21789883268482,216.62663755458516,242.82467911318554,219.55496604414262,252.5055879494655,199.36586757990867,250.3854834215659,188.54265450861195,229.37372654155496,231.73784237003912,352.160147601476
521,129,278.10142076502734,326.9724292101341,340.19438444924407,286.3345848056537,353.3860144245845,213.26880208856312,270.98594299101916,395.0882975506501,229.46020154812328,238.65487442614096,234.34564410673264,247.74624889673433,204.64705882352942,195.83333333333334,180.65115228197018,323.12801484230056,193.57972491085073,275.3189419276376,202.57734029730815,201.86953170167664,213.47454604409856,216.15884279475983,242.80134189031506,219.54711375212224,252.53134110787173,199.5131278538813,250.14001114516577,188.62816616008107,228.12761394101878,232.68026830631638,352.3607011070111
522,130,277.9831693989071,327.17511177347245,338.8456923446124,285.8030035335689,353.9228598306679,213.00461893764435,270.6530652089028,394.5409736921681,229.36434448176817,238.4076424520659,234.3323025269482,247.44527802294792,200.35294117647058,196.05555555555554,180.69786488929054,323.19086270871986,193.63550687722872,275.78200060808757,202.14222579349135,201.66390441318174,213.61656939040208,216.22270742358077,242.74008168028004,219.30326825127335,252.0391156462585,199.43892694063928,249.88450821955976,188.5035460992908,228.04772117962466,232.50754611514813,352.090405904059
523,129,277.8502732240437,327.4388971684054,338.6191504679626,285.71863957597174,352.8510504860458,212.7753790541219,270.8574775478329,394.189295433928,228.85915972932185,238.13651093707804,233.96262590563703,247.59973521624008,202.05882352941177,200.61111111111111,180.385449615906,321.9580241187384,193.18823229750382,275.5214350866525,201.8025311370028,201.79649258045868,213.3685149156939,215.41020742358077,242.23862310385064,219.16213921901527,251.3731778425656,199.21746575342465,249.60504318751742,188.42451874366768,228.19249329758713,232.61375069871437,351.8647601476015
524,131,277.9189071038251,328.42399403874816,337.68010559155266,285.0344522968198,354.44935716525555,212.97379254945275,271.4894572432643,395.0628968853946,229.13567985979262,237.97650553605186,233.93267361724688,247.55108120035305,201.52941176470588,196.44444444444446,180.6782647989155,322.0357142857143,192.76719307182884,276.0147461234418,201.4566090799518,201.4291771054153,213.00956549935148,215.3198689956332,241.76021003500583,219.231960950764,251.39334305150632,199.38013698630138,248.91696851490667,188.32178318135766,227.81983914209115,232.23979877026272,352.74852398523984
525,130,278.2522404371585,330.6132637853949,337.3858891288697,285.9065812720848,354.519285042333,212.8503865849985,271.68352206169465,396.0873903840339,229.00219074047027,238.08776667566838,234.48285916239618,247.8097969991174,204.88235294117646,195.94444444444446,180.58901943063714,322.3476345083488,192.46001018848702,276.0612648221344,201.2792286058658,201.77606475236075,212.76102464332035,215.50982532751092,241.6411901983664,219.33085738539899,251.4681729834791,199.41923515981736,248.9963778211201,188.23586626139817,227.4123324396783,232.9949692565679,352.02749077490773
526,131,278.03956284153,331.0514157973174,337.16030717542594,285.63736749116606,354.4126685481342,212.80901696957525,272.2198360015619,396.6843060175386,229.04381480940557,237.76046448825278,233.81092065735996,247.47087378640776,198.47058823529412,199.83333333333334,180.56433574333485,321.95524118738405,192.27585328578706,275.9173000912131,201.1476496584974,201.57409905569475,212.55058365758754,214.89819868995633,241.71557759626606,218.5519949066214,251.43999028182702,199.28253424657535,248.89161326274728,188.41013171225939,228.0289544235925,233.60089435438792,352.40258302583027
527,131,277.94054644808745,333.38524590163934,337.4274058075354,285.9719522968198,354.1712135465663,212.66030725976503,272.227254978524,397.33051103719384,228.79601772065624,237.81271941668916,234.11441950874712,247.51566637246248,204.23529411764707,194.22222222222223,180.4717013104383,322.3112244897959,192.2422312786551,276.1909394952873,200.78445158698273,201.69531701676624,212.59241245136187,215.01200873362444,242.2100350058343,218.97368421052633,251.14893100097183,199.18778538812785,248.21370855391473,188.16676798378927,227.02680965147454,233.37786472889883,351.7594095940959
528,132,277.8203278688525,332.69374068554396,337.66930645548354,285.1559187279152,354.1219818124804,212.70609498945677,272.25263568918393,396.3380707589961,228.4965678399299,237.7191466378612,234.07103728573952,247.3651809355693,200.0,198.83333333333334,180.45345684591052,321.4830705009276,192.56647987773815,275.76162967467315,200.43149859381276,200.87396415494314,212.1382944228275,214.69186681222706,241.6732788798133,218.59762308998302,250.51943634596697,198.9506278538813,248.17456115909724,187.8322188449848,227.67560321715817,234.24538848518725,351.70350553505534
529,129,277.96371584699455,333.68554396423247,337.6253899688025,285.17226148409895,353.2075885857636,212.70549251932925,271.9789144865287,397.56335046870277,228.22180030183534,237.30218741560896,233.87409436296164,247.81255516328332,201.23529411764707,192.61111111111111,180.49412562132852,321.29661410018554,192.29775853285787,275.8914563697172,200.4220570510245,201.55290036615918,212.22811284046693,214.40447598253274,240.83255542590433,218.23535653650254,250.2725947521866,198.87357305936072,247.96614655893006,187.86808510638298,227.49758713136728,233.9116825041923,351.36845018450185
530,128,278.28612021857924,330.76154992548436,337.2301415886729,284.8610865724382,353.48824082784574,212.3187066974596,271.6800078094494,397.98064711218626,227.82225792317803,237.19038617337293,233.9742887435943,247.2028905560459,198.52941176470588,194.61111111111111,180.2071283325802,321.52411873840447,191.4691798267957,275.53815749467924,199.89754921655285,201.28444787049528,212.37127107652398,214.0453056768559,240.10180863477245,218.07109507640067,250.00510204081633,198.73573059360731,247.42755642240178,187.6196555217832,226.81608579088473,234.5321408608161,350.9280442804428
531,130,278.37879781420764,330.43517138599105,337.2380609551236,285.11660777385157,353.72969582941363,212.6306858118285,272.0326044513862,398.7006350166314,227.94343021274526,236.90156629759653,233.6433998939742,247.27030008826125,200.88235294117646,195.83333333333334,180.3582241301401,321.29730983302414,191.48089658685686,276.18835512313774,199.6064684612294,200.72692233571016,212.43579766536965,213.8886462882096,240.09801633605602,217.73620543293717,249.60179786200194,198.798801369863,247.4414878796322,187.81499493414387,227.02252010723862,234.13862493012857,351.2994464944649
532,126,279.51344262295083,330.46050670640835,336.79433645308376,284.83789752650176,353.58450925054876,212.23677076011649,271.42092932448264,397.8472936195948,227.63268584781656,236.36078854982446,233.32329033398128,246.60238305383936,200.52941176470588,196.66666666666666,179.93317894261185,320.5976345083488,191.33876719307182,276.4553055640012,199.16914423463237,200.48872615147428,212.29409857328145,213.5453056768559,240.2056592765461,217.2124363327674,249.9178814382896,198.44006849315068,247.0026469768738,187.6081053698075,226.9474530831099,232.99720514253772,350.3429889298893
533,127,279.64677595628416,330.74813710879283,336.9652027837773,285.5101590106007,353.9673878958921,212.4222311477056,271.8059351815697,398.86694889628063,227.42446813689693,236.5444234404537,233.396094716381,247.03276699029126,201.64705882352942,196.83333333333334,179.5796430185269,320.3555194805195,190.76235354049925,275.90377014290056,198.57693852952994,200.33590287145884,211.85570687418937,212.9200327510917,239.27829638273045,217.00488115449915,248.9905247813411,197.6164383561644,246.03023126219003,186.4113475177305,225.9544235924933,231.62828395751816,350.52859778597787
534,129,280.34841530054643,329.8099850968703,336.896088312935,285.9315371024735,355.05424898087176,212.80941861632695,272.4543147208122,400.45751436347143,227.81821722408841,236.52511477180664,233.89865700653826,247.00496469549867,201.05882352941177,193.83333333333334,180.1309308630818,320.5422077922078,191.37544574630667,276.8744299179082,198.91864202490962,200.82077471574485,212.59614137483788,213.75545851528383,239.9340723453909,217.4263582342954,249.51214771622935,198.837899543379,246.7359988854834,187.92462006079026,226.25415549597855,232.545556176635,351.460147601476
535,128,279.56830601092895,329.70938897168406,336.41852651787855,285.47946113074204,353.9601756036375,212.54764534591826,272.8352206169465,400.1793166011491,227.56423737890074,236.72157709964893,233.96801555045062,246.65920123565755,201.05882352941177,198.88888888888889,180.16448260280163,319.81006493506493,190.9605196128375,276.6451809060505,198.88629971876256,200.97648872615147,212.12208171206225,213.52729257641923,239.68319719953325,217.2669779286927,249.33989310009719,198.74486301369862,246.4740874895514,187.7161094224924,226.80160857908848,232.27836780324205,350.7861623616236
536,129,278.97551912568304,328.0655737704918,335.18502519798415,285.52893109540634,352.8074631545939,211.94919168591224,272.2637641546271,400.3516782582401,226.57309770702497,235.66014042668107,232.5518642869765,245.9407546337158,200.0,196.16666666666666,179.10274514234072,318.94782003710577,190.0733571064697,275.99087868653083,197.7424668541583,199.64135671613028,211.5813878080415,212.3995633187773,238.54667444574096,216.23705432937183,248.76992225461612,197.2160388127854,244.99484536082474,186.82613981762918,225.49973190348524,232.94019005030742,349.74225092250924
537,125,280.4778142076503,327.66840536512666,335.3318934485241,285.9149734982332,353.42238946378177,211.4506476553871,272.85474424053103,400.8959782280012,226.3394674066501,234.9377531731029,232.7998763032338,245.65600176522506,194.1764705882353,194.11111111111111,178.84393357433348,318.708719851577,189.4969434538971,275.6527820006081,197.42587384491765,199.29022933127771,211.37629701686123,212.68995633187774,237.8833138856476,215.62924448217316,248.29956268221574,197.26084474885846,244.5196433546949,186.63465045592704,225.69919571045577,231.472889882616,350.08837638376383
538,126,280.976174863388,328.7913561847988,336.0983921286297,287.6976590106007,355.2351834430856,212.4699266994678,274.4677860210855,401.90142122769885,227.26254807458255,235.78760464488252,233.1849266654886,246.56498234774935,199.7058823529412,191.16666666666666,179.92764347040216,319.5788497217069,190.66709118695874,276.12648221343875,197.96384089995982,200.55405665831566,212.35100518806743,213.16048034934497,239.63448074679113,216.95840407470288,249.24125364431487,197.60987442922374,245.21106157704097,187.31570415400202,225.3093833780161,233.7126886528787,349.9845018450184
539,130,283.16918032786884,332.4664679582712,337.5807535397168,290.44191696113074,356.6607086861085,214.97760819359374,276.16673174541194,404.0719685515573,229.53634195024586,239.5232244126384,236.03940625552218,249.47881729920564,198.23529411764707,196.33333333333334,183.14053321283325,322.29545454545456,193.8234844625573,278.4200364852539,200.85817597428687,203.01406822123724,215.7493514915694,214.78056768558952,242.01312718786465,218.9350594227504,250.88483965014578,201.4831621004566,247.10671496238507,189.58196555217833,230.96836461126006,233.47177193963108,354.9236162361624
540,132,281.20918032786886,330.08792846497767,336.886249100072,288.9306537102473,354.4327375352775,212.96937443518425,274.1979695431472,402.20501965527666,227.27652013047077,236.9323521469079,233.62316663721506,246.82270520741395,200.64705882352942,197.77777777777777,180.61093538183462,319.56539888682744,191.0539989811513,276.68060200668896,198.73061470470068,200.6770090576219,214.11008430609598,213.25573144104803,240.55105017502916,216.88900679117148,249.35058309037902,198.83390410958904,245.57773753134578,188.05937183383992,225.75764075067025,233.31134712129682,350.9749077490775
541,127,281.1750819672131,331.33904619970195,335.7672186225102,289.56338339222617,354.678582627783,212.8900492017271,273.611089418196,401.9313577260357,227.39209386105838,236.1772886848501,233.8508570418802,246.94395410414828,196.11764705882354,194.83333333333334,180.4877993673746,319.48098330241186,191.1141110545084,276.5252356339313,198.24327038971475,200.68047793409136,213.64023994811933,213.06331877729258,240.39498249708285,217.10377758913413,248.9982993197279,198.84303652968038,245.28963499582056,188.02613981762917,226.17533512064344,232.98770262716602,350.77066420664204
542,131,280.6631693989071,331.2950819672131,335.2656587473002,289.2928445229682,353.9623706491063,212.81604578772968,272.81764935572045,402.4699123072271,227.0673287571199,236.16540642722117,234.28777169111152,246.62003530450133,197.7058823529412,192.66666666666666,180.35980569362854,318.84369202226344,190.90015282730513,276.4814533292794,197.94957814383287,200.5166698785893,213.63813229571986,213.38373362445415,239.95128354725787,216.53056027164686,248.821185617104,198.73915525114154,245.1042073000836,188.24741641337386,225.80268096514746,232.85858021240918,350.54354243542434
543,127,281.80459016393445,332.973174366617,335.79241660667145,290.1881625441696,353.5747883349012,212.9984938246812,273.7717688402968,403.3011793166011,227.13305097122827,236.26465028355386,234.0338399010426,246.7920344218888,196.7058823529412,194.27777777777777,180.51129688206055,318.72472170686456,190.72949566989303,276.29963514746123,197.87304138208117,200.82655617652728,213.25389105058366,212.8995633187773,239.82234539089848,216.68590831918505,249.40014577259475,198.3929794520548,244.60643633324045,188.00972644376898,225.96836461126006,232.66349916154277,350.89741697416974
544,131,281.62448087431693,332.7704918032787,334.82337413006957,289.83370141342755,354.23424270931326,213.08314087759814,273.6530652089028,403.0468702751739,226.65201304707657,236.40683229813664,233.98524474288743,246.79567519858782,201.58823529411765,195.16666666666666,180.52191595119746,319.30635435992576,190.4460010188487,276.57312252964425,197.68400964242667,200.57024474850647,213.59176394293127,212.860807860262,239.0078763127188,216.64728353140916,248.80004859086492,198.87614155251143,244.49191975480636,187.75623100303952,225.81340482573725,234.23979877026272,350.800184501845
545,129,280.95322404371586,331.6698956780924,335.4132469402448,290.05808303886926,354.0636563185952,213.07581082437997,273.5632565404139,404.94284850317507,226.4380020446911,235.8642992168512,232.9782647110797,246.51015004413063,202.52941176470588,191.88888888888889,180.17080885675554,318.4093228200371,190.33953132959755,276.6951961082396,197.1341904379269,200.4154943148969,213.09354734111542,212.49536026200875,239.67298716452743,216.20437181663837,248.18221574344022,198.4851598173516,244.1138200055726,187.30293819655523,225.76353887399463,233.9407490217999,350.6282287822878
546,132,279.95890710382514,329.30551415797316,334.3237341012719,290.029593639576,353.23769206647853,212.42213073601766,272.6762983209684,404.4236468097974,225.8140304756341,234.90980286254387,231.7038345997526,245.37444836716682,199.41176470588235,192.77777777777777,179.6518300948938,317.49953617810763,189.96739684156904,276.06400121617514,196.7770188830856,199.99845827712468,211.99367704280155,211.69759825327512,238.80425904317386,215.82852292020374,247.62925170068027,198.0037100456621,243.09348007801617,186.99311043566362,225.37426273458445,233.09055338177754,349.80258302583024
547,129,280.88131147540986,331.8301043219076,336.4526037916967,291.64907243816253,355.2781436186892,213.2642835626067,273.15208902772355,406.8240096764439,226.82474076237767,236.50499594923036,232.46624845379043,246.18832744924978,201.76470588235293,194.38888888888889,180.75751242657026,318.76739332096474,190.62226184411614,276.9556096077835,197.7575331458417,200.87685488533435,212.67153047989623,212.2360807860262,239.5796382730455,217.00551782682513,248.37244897959184,198.9052511415525,244.17372527166341,187.96210739614995,226.28847184986594,233.33482392397988,351.5656826568266
548,132,280.4813114754098,331.6870342771982,335.8809695224382,290.84960247349824,354.98369394794605,213.03313585701375,273.39398672393594,406.5016631387965,226.58692371354852,236.30070213340534,231.92887435942745,245.61804942630187,201.23529411764707,194.88888888888889,180.67120424762766,318.70686456400745,190.78909831889965,277.18440255396774,197.56187223784653,200.9169396800925,212.68109597924774,211.9721615720524,239.3771878646441,216.571519524618,248.05830903790087,199.17180365296804,243.8856227361382,187.6498480243161,225.47721179624665,232.5612073784237,351.55738007380074
549,125,279.9455737704918,331.1095380029806,335.1591072714183,290.9571554770318,354.33991846973976,212.92469123405965,273.19211245607187,405.49107952827336,225.94586436882332,235.79921685120172,231.4545856158332,244.8901147396293,199.76470588235293,195.55555555555554,180.28445549028467,317.8119202226345,189.97376464595007,276.75418060200667,197.2193652069104,200.21005974176143,212.86964980544747,211.84470524017468,239.42386231038506,216.05369269949065,248.14698736637513,198.69948630136986,243.71510169963778,187.54974670719352,225.68310991957105,231.59474566797093,350.609963099631
550,129,280.23191256830603,331.4992548435171,335.36669066474684,291.398851590106,354.4324239573534,212.91284265488503,273.64388910581806,406.8971877834896,226.13641010661604,236.42155009451795,231.53940625552218,245.07954545454547,198.7058823529412,200.33333333333334,180.45582919114324,317.89169758812614,190.28043810494142,276.5072970507753,197.0016070711129,200.0273655810368,212.6134889753567,212.0761462882096,239.95974329054843,216.294779286927,248.32871720116617,198.7462899543379,243.36458623572025,187.63627152988855,225.4804289544236,231.87311347121297,351.05276752767526
551,132,280.9079781420765,332.9202682563338,334.8560115190785,292.28599823321554,353.8168704923173,213.0137564012451,273.8855915657946,406.81009978832776,226.11601187868166,236.36348906292196,231.45582258349532,244.52791262135923,197.64705882352942,195.11111111111111,180.51847040216902,317.97008348794066,189.97860417727966,276.87716631194894,197.27782241864202,200.43360955868184,213.5333981841764,211.3990174672489,240.22753792298715,215.92805602716467,247.9574829931973,198.44777397260273,243.4352187238785,188.11327254305976,225.49276139410188,231.68082727780885,350.6217712177122
552,130,281.1353005464481,332.8621460506706,334.59035277177827,292.15393109540634,354.9200376293509,213.1255146099006,274.0132760640375,407.91109767160566,225.99104230563265,236.31744531460978,231.32541084997348,244.85282436010593,199.76470588235293,193.38888888888889,180.4832241301401,318.277133580705,189.82501273560877,277.01900273639404,197.0249096022499,200.67527461938715,214.1052204928664,211.9173034934498,240.46120186697783,216.39622241086587,247.5855199222546,198.47260273972603,243.18877124547228,187.625937183384,224.83217158176944,232.12297372833984,351.00369003690037
553,131,281.68830601092895,332.5618479880775,334.5229181665467,291.95450530035333,354.6519285042333,212.9578270910734,273.7319406481843,408.99788327789537,225.69417263034904,236.00445584661085,231.19924014843613,245.28177405119152,195.7058823529412,196.05555555555554,180.43413917758699,317.847866419295,190.18721344880285,277.5311644876862,196.7971072719968,200.20890344960495,213.74513618677042,211.93668122270742,239.82380396732788,215.75785229202037,247.5206511175899,198.63384703196348,242.7772359988855,187.5886524822695,224.83270777479893,232.37898267188373,350.5411439114391
554,130,281.47256830601094,331.9329359165425,333.0261579073674,291.71046819787983,354.2282847287551,212.76563912039362,273.6712221788364,407.71545207136376,225.10252665400907,235.68349986497435,230.95520409966426,245.03045013239188,198.47058823529412,194.66666666666666,180.1703569814731,317.17068645640074,189.85048395313297,277.39206445728183,196.42707914825232,200.13740605126227,213.67055771725032,211.2631004366812,239.87456242707117,215.27589134125637,246.90330417881438,198.23658675799086,242.18208414600167,187.3045592705167,224.86916890080428,231.94242593627726,349.96955719557195
555,131,281.2295081967213,330.8107302533532,333.25533957283415,291.15260600706716,354.56255879586075,212.70448840245004,273.81042561499413,407.08255216208045,225.12199990263375,235.64326221982176,230.8498851387171,244.8651809355693,197.23529411764707,193.77777777777777,180.25926344328965,317.0264378478664,189.32424859908303,277.57129826695046,196.27521092808357,199.98670264020043,213.25891699092088,211.30267467248908,239.33226371061843,214.96901528013584,246.92857142857142,198.35787671232876,242.12524380050152,187.47963525835866,224.56407506702413,231.23532699832307,350.18376383763837
556,130,281.35978142076505,328.70193740685545,333.35229181665466,291.0576413427562,354.18908748824083,212.80259062154835,273.35611089418194,407.13365588146354,224.89703519789688,235.61639211450176,230.71125640572538,244.25606796116506,196.76470588235293,194.0,180.18193628558518,316.53130797773656,189.80310748853796,277.5810276679842,196.74387304138207,199.74426671805742,213.29345006485084,210.8015829694323,238.94369894982498,215.00997453310697,246.98420796890184,198.1960616438356,241.69894120925048,187.0919959473151,223.15710455764076,230.86025712688652,349.63450184501846
557,129,282.21071038251364,328.6900149031297,333.6669066474682,292.467093639576,355.5970523675133,213.29249924691234,274.62592737212026,408.0263078318718,224.95910617788812,235.5934377531731,230.85050362254816,244.74889673433364,202.52941176470588,196.72222222222223,180.26784907365567,316.99791280148423,189.67626082526743,278.0288841593189,196.1263559662515,200.24147234534593,213.67282749675746,210.8130458515284,239.91015169194867,215.3811544991511,247.16958211856172,198.15239726027397,241.55391473948174,187.37446808510637,223.28364611260054,232.1006148686417,350.4429889298893
558,128,282.3575956284153,327.15946348733235,334.07727381809457,292.3701413427562,356.44465349639387,213.21347524851893,274.74873096446703,408.57181735712123,224.8879801372864,235.55792600594114,231.14384166813926,244.3382612533098,200.35294117647058,192.77777777777777,180.47006326253953,317.69202226345084,189.91518084564441,278.74414715719064,196.39815186822017,200.18886105222586,213.53664072632944,211.23826419213975,240.31971995332555,215.03522920203736,247.85689990281827,198.59303652968038,242.1603510727222,187.6774062816616,223.6166219839142,232.28507546115148,350.76734317343175
559,129,282.6069945355191,327.02980625931446,334.34269258459324,293.622128975265,356.21636876763876,213.41480068279947,275.14174150722374,409.39915331115816,225.03062168346236,235.80718336483932,231.11053189609473,244.6967122683142,194.8235294117647,194.05555555555554,180.50559195661998,317.2444341372913,190.2677024961793,278.57129826695046,196.4166331860185,200.18269416072462,213.73816472114137,211.15884279475983,240.774504084014,215.42062818336163,246.84645286686103,198.1435502283105,241.88088604067985,187.47436676798378,223.3088471849866,233.16489659027388,351.37453874538744
560,125,282.0445901639344,325.78688524590166,333.8118550515959,293.42910777385157,356.71464408905615,213.49623456170298,274.83326825458806,409.432416087088,224.94099605666716,235.53834728598434,231.0064499028097,244.45344218887908,201.2941176470588,196.38888888888889,180.49937867148668,317.3033395176252,189.72669383596536,278.8964730921253,196.23804740859782,200.28425515513587,214.04604409857328,211.09252183406113,239.72520420070012,215.22156196943973,247.2091836734694,198.42351598173516,241.81248258567845,187.56028368794327,223.01769436997319,233.5746226942426,351.7158671586716
561,131,281.90950819672133,328.43740685543963,334.24838012958963,293.64553886925796,357.60583254938854,213.30786223516418,275.51483795392426,411.0650136074992,224.73272966262596,235.81852551984878,230.8338929139424,245.13437775816416,194.1764705882353,195.61111111111111,180.60828061455038,317.2597402597403,189.54406520631687,279.3166615992703,196.44917637605465,200.12642127577567,214.27772373540856,210.7953056768559,239.8205950991832,215.13964346349746,246.981778425656,198.2585616438356,241.61632766787406,187.2952380952381,222.4337801608579,233.46394633873672,351.6020295202952
562,131,281.88502732240437,331.5230998509687,335.10079193664507,294.20185512367493,357.53715898400753,213.70217893362786,275.7823115970324,412.4590263078319,224.76218295117084,235.83567377801782,230.9441597455381,244.68678287731686,194.23529411764707,198.38888888888889,180.5717352010845,316.9042207792208,189.7761079979623,279.35603526907875,196.5431900361591,200.25380612834843,214.2292477302205,211.05103711790392,239.60822637106185,214.82427843803055,247.16715257531584,198.80650684931507,241.36723321259404,187.50840932117526,222.16890080428954,233.06707657909448,351.2630996309963
